"","Plot.Name","Plot.Number","Artificial.Cover.Object.Number","Year","Date","Time","Survey.Number","Eastern.Redback.Salamander.Count","Redback.form.of.Eastern.Redback.Salamander.Count","Leadback.form.of.Eastern.Redback.Salamander.Count","Artificial.Cover.Object.Age..year.s..","Observer.Names","Precipitation.in.the.Last.24.hours..mm.","Air.Temperature..degC.","Soil.Temperature..degC.","Beaufort.Sky.Class","Beaufort.Wind.Class","Soil.Moisture","Soil.pH"
"2039","Little Cove","01 05","3","2016","02/05/2016","3:30 PM","1","2","2","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2040","Little Cove","01 05","4","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2041","Little Cove","01 05","9","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2042","Little Cove","01 05","14","2016","02/05/2016","3:30 PM","1","2","1","1","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2043","Little Cove","01 05","16","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2044","Little Cove","01 05","18","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2045","Little Cove","01 05","19","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2046","Little Cove","01 05","27","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2047","Little Cove","01 05","28","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2048","Little Cove","01 05","30","2016","02/05/2016","3:30 PM","1","2","2","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2049","Little Cove","01 05","33","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2050","Little Cove","01 05","34","2016","02/05/2016","3:30 PM","1","1","1","0","5","T.Stinnissen/ K. Keeshig","0","18","8.5","0","0","N/A","7"
"2051","Emmett Lake","01 02","1","2016","12/05/2016","11:15 AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2052","Emmett Lake","01 02","2","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2053","Emmett Lake","01 02","4","2016","12/05/2016","11:15 AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2054","Emmett Lake","01 02","5","2016","12/05/2016","11:15 AM","2","1","1","0","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2055","Emmett Lake","01 02","6","2016","12/05/2016","11:15 AM","2","3","2","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2056","Emmett Lake","01 02","7","2016","12/05/2016","11:15 AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2057","Emmett Lake","01 02","10","2016","12/05/2016","11:15 AM","2","2","1","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2058","Emmett Lake","01 02","11","2016","12/05/2016","11:15 AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2059","Emmett Lake","01 02","12","2016","12/05/2016","11:15 AM","2","1","1","0","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2060","Emmett Lake","01 02","13","2016","12/05/2016","11:15 AM","2","3","2","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2061","Emmett Lake","01 02","14","2016","12/05/2016","11:15 AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2062","Emmett Lake","01 02","15","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2063","Emmett Lake","01 02","16","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2064","Emmett Lake","01 02","17","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2065","Emmett Lake","01 02","18","2016","12/05/2016","11:15 AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2066","Emmett Lake","01 02","20","2016","12/05/2016","11:15 AM","2","4","4","0","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2067","Emmett Lake","01 02","21","2016","12/05/2016","11:15 AM","2","3","2","1","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2068","Emmett Lake","01 02","22","2016","12/05/2016","11:15 AM","2","4","3","1","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2069","Emmett Lake","01 02","24","2016","12/05/2016","11:15 AM","2","3","3","0","1","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2070","Emmett Lake","01 02","25","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2071","Emmett Lake","01 02","26","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2072","Emmett Lake","01 02","27","2016","12/05/2016","11:15 AM","2","3","3","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2073","Emmett Lake","01 02","28","2016","12/05/2016","11:15 AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2074","Emmett Lake","01 02","29","2016","12/05/2016","11:15 AM","2","5","4","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2075","Emmett Lake","01 02","30","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2076","Emmett Lake","01 02","32","2016","12/05/2016","11:15 AM","2","4","3","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2077","Emmett Lake","01 02","33","2016","12/05/2016","11:15 AM","2","4","4","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2078","Emmett Lake","01 02","34","2016","12/05/2016","11:15 AM","2","7","5","2","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2079","Emmett Lake","01 02","35","2016","12/05/2016","11:15 AM","2","3","3","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2080","Emmett Lake","01 02","36","2016","12/05/2016","11:15 AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2081","Emmett Lake","01 02","37","2016","12/05/2016","11:15 AM","2","1","1","0","2","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2082","Emmett Lake","01 02","38","2016","12/05/2016","11:15 AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9.5","0","0","N/A","7"
"2083","Cameron Lake Dunes","01 01","5","2016","12/05/2016","2:10 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2084","Cameron Lake Dunes","01 01","11","2016","12/05/2016","2:10 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2085","Cameron Lake Dunes","01 01","25","2016","12/05/2016","2:10 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2086","Cameron Lake Dunes","01 01","29","2016","12/05/2016","2:10 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2087","Cameron Lake Dunes","01 01","38","2016","12/05/2016","2:10 PM","2","3","3","0","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2088","Cameron Lake Dunes","01 01","39","2016","12/05/2016","2:10 PM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen","19.5","18","9","0","0","N/A","7"
"2089","South Cameron Lake","01 07","3","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2090","South Cameron Lake","01 07","4","2016","12/05/2016","1:15 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2091","South Cameron Lake","01 07","5","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2092","South Cameron Lake","01 07","6","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2093","South Cameron Lake","01 07","7","2016","12/05/2016","1:15 PM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2094","South Cameron Lake","01 07","9","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2095","South Cameron Lake","01 07","14","2016","12/05/2016","1:15 PM","2","2","0","2","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2096","South Cameron Lake","01 07","15","2016","12/05/2016","1:15 PM","2","2","1","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2097","South Cameron Lake","01 07","20","2016","12/05/2016","1:15 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2098","South Cameron Lake","01 07","24","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2099","South Cameron Lake","01 07","25","2016","12/05/2016","1:15 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2100","South Cameron Lake","01 07","27","2016","12/05/2016","1:15 PM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2101","South Cameron Lake","01 07","33","2016","12/05/2016","1:15 PM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2102","South Cameron Lake","01 07","35","2016","12/05/2016","1:15 PM","2","2","0","2","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2103","South Cameron Lake","01 07","36","2016","12/05/2016","1:15 PM","2","3","2","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2104","South Cameron Lake","01 07","39","2016","12/05/2016","1:15 PM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2105","South Cameron Lake","01 07","40","2016","12/05/2016","1:15 PM","2","4","3","1","13","T.Stinnissen/ J. Mielhausen","19.5","20","9","0","0","N/A","7"
"2106","Little Cove","01 05","1","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2107","Little Cove","01 05","5","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2108","Little Cove","01 05","14","2016","13/05/2016","1:00 PM","2","2","2","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2109","Little Cove","01 05","16","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2110","Little Cove","01 05","18","2016","13/05/2016","1:00 PM","2","2","2","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2111","Little Cove","01 05","19","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2112","Little Cove","01 05","21","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2113","Little Cove","01 05","22","2016","13/05/2016","1:00 PM","2","2","1","1","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2114","Little Cove","01 05","24","2016","13/05/2016","1:00 PM","2","1","0","1","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2115","Little Cove","01 05","25","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2116","Little Cove","01 05","28","2016","13/05/2016","1:00 PM","2","1","1","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2117","Little Cove","01 05","29","2016","13/05/2016","1:00 PM","2","2","2","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2118","Little Cove","01 05","38","2016","13/05/2016","1:00 PM","2","2","2","0","5","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","10","12","0","4","N/A","7"
"2119","Pendall Point","01 08","1","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2120","Pendall Point","01 08","2","2016","13/05/2016","11:30AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2121","Pendall Point","01 08","4","2016","13/05/2016","11:30AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2122","Pendall Point","01 08","5","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2123","Pendall Point","01 08","6","2016","13/05/2016","11:30AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2124","Pendall Point","01 08","10","2016","13/05/2016","11:30AM","2","3","3","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2125","Pendall Point","01 08","11","2016","13/05/2016","11:30AM","2","2","2","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2126","Pendall Point","01 08","12","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2127","Pendall Point","01 08","13","2016","13/05/2016","11:30AM","2","2","2","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2128","Pendall Point","01 08","15","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2129","Pendall Point","01 08","16","2016","13/05/2016","11:30AM","2","2","1","1","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2130","Pendall Point","01 08","17","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2131","Pendall Point","01 08","18","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2132","Pendall Point","01 08","21","2016","13/05/2016","11:30AM","2","3","1","2","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2133","Pendall Point","01 08","22","2016","13/05/2016","11:30AM","2","1","0","1","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2134","Pendall Point","01 08","23","2016","13/05/2016","11:30AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2135","Pendall Point","01 08","25","2016","13/05/2016","11:30AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2136","Pendall Point","01 08","26","2016","13/05/2016","11:30AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2137","Pendall Point","01 08","28","2016","13/05/2016","11:30AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2138","Pendall Point","01 08","30","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2139","Pendall Point","01 08","31","2016","13/05/2016","11:30AM","2","1","0","1","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2140","Pendall Point","01 08","32","2016","13/05/2016","11:30AM","2","1","1","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2141","Pendall Point","01 08","34","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2142","Pendall Point","01 08","37","2016","13/05/2016","11:30AM","2","1","1","0","13","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2143","Pendall Point","01 08","38","2016","13/05/2016","11:30AM","2","2","2","0","1","T.Stinnissen/ J. Mielhausen/ K. Keeshig","6.2","12","9","0","3","N/A","7"
"2144","South Cameron Lake","01 07","1","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2145","South Cameron Lake","01 07","3","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2146","South Cameron Lake","01 07","4","2017","27/04/2017","09:45","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2147","South Cameron Lake","01 07","6","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2148","South Cameron Lake","01 07","7","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2149","South Cameron Lake","01 07","8","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2150","South Cameron Lake","01 07","9","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2151","South Cameron Lake","01 07","11","2017","27/04/2017","09:45","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2152","South Cameron Lake","01 07","12","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2153","South Cameron Lake","01 07","14","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2154","South Cameron Lake","01 07","15","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2155","South Cameron Lake","01 07","21","2017","27/04/2017","09:45","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2156","South Cameron Lake","01 07","22","2017","27/04/2017","09:45","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2157","South Cameron Lake","01 07","24","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2158","South Cameron Lake","01 07","27","2017","27/04/2017","09:45","1","1","1","0","2","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2159","South Cameron Lake","01 07","29","2017","27/04/2017","09:45","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2160","South Cameron Lake","01 07","30","2017","27/04/2017","09:45","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2161","South Cameron Lake","01 07","33","2017","27/04/2017","09:45","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2162","South Cameron Lake","01 07","35","2017","27/04/2017","09:45","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2163","South Cameron Lake","01 07","38","2017","27/04/2017","09:45","1","1","0","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2164","South Cameron Lake","01 07","39","2017","27/04/2017","09:45","1","1","0","0","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2165","South Cameron Lake","01 07","40","2017","27/04/2017","09:45","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","22.3","14","0","5","N/A","N/A"
"2166","Cameron Lake Dunes","01 01","1","2017","27/04/2017","10:44","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2167","Cameron Lake Dunes","01 01","3","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2168","Cameron Lake Dunes","01 01","6","2017","27/04/2017","10:44","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2169","Cameron Lake Dunes","01 01","15","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2170","Cameron Lake Dunes","01 01","25","2017","27/04/2017","10:44","1","3","2","1","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2171","Cameron Lake Dunes","01 01","26","2017","27/04/2017","10:44","1","3","3","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2172","Cameron Lake Dunes","01 01","27","2017","27/04/2017","10:44","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2173","Cameron Lake Dunes","01 01","28","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2174","Cameron Lake Dunes","01 01","29","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2175","Cameron Lake Dunes","01 01","36","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2176","Cameron Lake Dunes","01 01","39","2017","27/04/2017","10:44","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2177","Cameron Lake Dunes","01 01","40","2017","27/04/2017","10:44","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","22","18","0","5","N/A","N/A"
"2178","Emmett Lake","01 02","1","2017","27/04/2017","11:58","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2179","Emmett Lake","01 02","2","2017","27/04/2017","11:58","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2180","Emmett Lake","01 02","5","2017","27/04/2017","11:58","1","1","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2181","Emmett Lake","01 02","6","2017","27/04/2017","11:58","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2182","Emmett Lake","01 02","7","2017","27/04/2017","11:58","1","2","2","0","1","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2183","Emmett Lake","01 02","8","2017","27/04/2017","11:58","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2184","Emmett Lake","01 02","9","2017","27/04/2017","11:58","1","2","1","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2185","Emmett Lake","01 02","10","2017","27/04/2017","11:58","1","3","2","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2186","Emmett Lake","01 02","11","2017","27/04/2017","11:58","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2187","Emmett Lake","01 02","13","2017","27/04/2017","11:58","1","2","2","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2188","Emmett Lake","01 02","15","2017","27/04/2017","11:58","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2189","Emmett Lake","01 02","16","2017","27/04/2017","11:58","1","1","0","1","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2190","Emmett Lake","01 02","17","2017","27/04/2017","11:58","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2191","Emmett Lake","01 02","18","2017","27/04/2017","11:58","1","2","2","0","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2192","Emmett Lake","01 02","19","2017","27/04/2017","11:58","1","1","1","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2193","Emmett Lake","01 02","20","2017","27/04/2017","11:58","1","3","2","1","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2194","Emmett Lake","01 02","22","2017","27/04/2017","11:58","1","1","1","0","3","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2195","Emmett Lake","01 02","23","2017","27/04/2017","11:58","1","1","1","0","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2196","Emmett Lake","01 02","24","2017","27/04/2017","11:58","1","2","2","0","2","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2197","Emmett Lake","01 02","25","2017","27/04/2017","11:58","1","5","5","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2198","Emmett Lake","01 02","26","2017","27/04/2017","11:58","1","4","4","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
"2199","Emmett Lake","01 02","27","2017","27/04/2017","11:58","1","3","3","0","14","J. Howard/T. Miller/M. Thomson","0","25.5","15","0","5","N/A","N/A"
